id,L,R,F,M,P,S,X
59093f52,22.433333333333334,2.433333333333333,7,13445.0,13445.0,下午,女
709de44b,95.1,0.9666666666666667,18,14656.0,14417.0,中午,女
45e8a363,32.8,32.8,1,4450.0,4450.0,下午,男
a341c09d,4.4,5.433333333333334,1,2092.0,2092.0,中午,女
dfd65fe9,104.6,2.7,5,7258.0,7258.0,下午,女
51c0a98b,2.2666666666666666,1.8333333333333333,2,13613.0,13613.0,下午,女
cb7914ff,101.83333333333333,33.733333333333334,1,1330.0,1330.0,晚上,女
2dc38b51,3.033333333333333,3.033333333333333,1,2698.0,2698.0,晚上,女
34e4cc8b,106.26666666666667,18.266666666666666,14,25535.0,25435.0,晚上,男
8c2e1586,29.666666666666668,29.666666666666668,3,4997.0,4997.0,晚上,男
c66e83ef,28.833333333333332,1.1666666666666667,3,4715.0,4715.0,中午,女
e58fd0ab,49.3,0.5666666666666667,1,600.0,600.0,晚上,女
6d0f6bc2,13.9,0.2,43,44732.899999999994,44433.0,下午,女
c4cc475e,14.433333333333334,0.1,3,26040.0,26040.0,中午,女
365e0a2f,19.633333333333333,19.633333333333333,1,2280.0,2280.0,晚上,女
f9339bd6,18.866666666666667,7.133333333333334,1,2630.0,2630.0,晚上,女
6e95b19a,14.466666666666667,7.9,5,6790.0,6790.0,下午,女
3eb5d0e5,10.0,0.03333333333333333,4,2225.0,3025.0,晚上,女
94427e7f,37.56666666666667,7.966666666666667,11,7424.0,7424.0,中午,女
a6d296ec,107.5,12.633333333333333,1,4329.0,866.0,下午,男
3c9284c1,5.2,5.2,1,1140.0,6.0,下午,女
4d8de036,68.93333333333334,35.06666666666667,3,1159.0,1159.0,中午,女
79ffa46f,36.7,1.2333333333333334,3,17361.1,17161.0,下午,女
1a803149,31.566666666666666,31.166666666666668,2,22698.0,22698.0,晚上,男
d9989208,93.06666666666666,4.533333333333333,5,3367.0,3367.0,下午,女
e87e5519,149.5,0.23333333333333334,7,18778.0,18778.0,上午,女
180e3b4c,20.933333333333334,8.833333333333334,4,7648.0,7648.0,上午,女
c87455e1,29.766666666666666,30.266666666666666,1,980.0,980.0,下午,男
7db8f1f4,11.133333333333333,11.133333333333333,1,300.0,300.0,晚上,女
e6042742,105.33333333333333,1.0,8,17394.0,17394.0,下午,女
e09b40c8,20.166666666666668,0.5333333333333333,25,64816.0,64618.0,下午,女
d2de1c8f,9.633333333333333,9.633333333333333,2,13077.0,13077.0,下午,女
81ecb05f,104.23333333333333,21.266666666666666,12,22709.0,18533.0,下午,女
3a8058a0,149.53333333333333,2.566666666666667,15,43858.0,34126.0,下午,女
c947422a,30.3,30.266666666666666,1,28.0,28.0,下午,女
c0c03589,7.766666666666667,0.16666666666666666,6,23375.0,15455.0,下午,女
7c24f573,10.6,6.233333333333333,3,3160.0,3160.0,下午,女
4d15e537,22.666666666666668,13.4,3,11006.98,11007.0,晚上,女
0d0033f0,4.133333333333334,4.133333333333334,1,1090.0,1090.0,晚上,女
8c6d7522,11.766666666666667,11.766666666666667,1,7040.0,7040.0,下午,女
f0bbaa21,64.26666666666667,7.1,4,4005.0,4005.0,下午,男
4140a3f9,16.433333333333334,16.433333333333334,1,1490.0,1490.0,下午,女
fb325e4c,12.166666666666666,11.2,2,4225.0,1309.0,晚上,女
c96518b3,15.133333333333333,1.2,17,37558.0,37558.0,下午,女
25b8b513,22.266666666666666,1.5333333333333334,26,70393.02,65200.0,晚上,女
32792f80,12.1,12.1,1,11646.0,11646.0,中午,女
d8fe8c8c,103.8,20.333333333333332,1,2280.0,2280.0,下午,女
ed1a7946,92.6,2.533333333333333,7,15656.0,15656.0,晚上,女
2b6af56d,82.0,2.3333333333333335,9,7822.0,7822.0,下午,女
a888fd3d,38.8,8.766666666666667,5,13054.0,13054.0,下午,女
b2b32074,73.13333333333334,10.633333333333333,1,3490.0,3290.0,下午,女
814248b6,7.733333333333333,0.3,21,27096.0,26897.0,晚上,女
ab83cda7,29.733333333333334,29.666666666666668,2,1638.0,1638.0,晚上,女
dffcf552,0.36666666666666664,0.3333333333333333,6,7279.0,7279.0,中午,女
7aebaf8f,16.033333333333335,16.033333333333335,2,2814.0,2814.0,下午,女
557c9d22,62.233333333333334,17.866666666666667,4,12428.0,12428.0,下午,男
6785786d,75.3,0.1,16,18862.000000000004,18663.0,下午,女
178a3e45,32.86666666666667,32.93333333333333,1,5500.0,1100.0,晚上,女
0524edce,25.7,33.3,1,480.0,480.0,晚上,女
b772c329,44.06666666666667,13.266666666666667,3,5223.7,5024.0,中午,女
1dc20a70,21.266666666666666,21.266666666666666,1,2496.0,2496.0,下午,女
709f8c4c,110.43333333333334,6.0,10,17183.0,17183.0,晚上,女
efe2c281,9.0,9.0,1,300.0,300.0,晚上,女
3546697a,47.733333333333334,31.633333333333333,1,1460.0,1460.0,中午,女
0aedbc2a,13.833333333333334,1.2333333333333334,16,135441.0,135441.0,下午,女
485cb3ae,1.3666666666666667,1.3666666666666667,1,2499.0,2499.0,晚上,女
f5b88651,16.366666666666667,30.366666666666667,5,27394.0,27394.0,中午,女
62b1283d,6.0,6.0,1,10620.0,2124.0,中午,女
be28ed7e,29.333333333333332,11.533333333333333,2,2970.0,2970.0,中午,女
2e42d754,69.86666666666666,9.033333333333333,1,4170.0,3152.0,晚上,男
44ca60e2,152.53333333333333,4.533333333333333,1,341.0,341.0,下午,女
c3f9cce7,82.1,33.96666666666667,1,3400.0,680.0,中午,女
98e3d1b0,2.2,2.2,1,620.0,620.0,下午,女
0c96eb2f,107.06666666666666,0.8666666666666667,3,8317.0,5959.0,晚上,女
2e87466e,92.63333333333334,4.766666666666667,7,21134.0,21134.0,下午,女
d302b594,46.93333333333333,10.833333333333334,1,1128.0,1128.0,中午,女
a21b67e5,51.833333333333336,12.4,6,13963.0,13459.0,下午,女
5a846c99,86.73333333333333,16.2,6,14018.0,14018.0,下午,女
4db5ed98,106.9,30.5,1,1235.0,41.0,晚上,女
f8f0c28a,2.2,2.2,1,695.0,695.0,晚上,女
192583a2,64.86666666666666,30.4,1,14996.0,2999.0,下午,男
e06bf823,0.4666666666666667,0.23333333333333334,1,984.0,984.0,下午,女
90113cb0,107.5,10.8,1,100.0,100.0,上午,女
80d76dba,30.633333333333333,0.06666666666666667,56,102142.7,100542.0,下午,男
d5a052cd,59.0,8.666666666666666,1,1439.0,1439.0,下午,女
910b75ad,76.56666666666666,17.133333333333333,1,1473.0,1473.0,下午,女
af710e4a,0.5333333333333333,0.5,15,33835.0,33635.0,下午,女
6d794539,14.833333333333334,14.433333333333334,2,2139.0,2139.0,晚上,女
98012c63,14.433333333333334,16.9,2,800.0,800.0,下午,女
01eed132,22.566666666666666,3.6,10,20233.0,20233.0,晚上,女
61fce4d4,2.8666666666666667,0.3333333333333333,5,2070.0,2070.0,下午,女
f342aff8,14.8,10.633333333333333,5,5335.0,5335.0,下午,女
d1e167e2,142.33333333333334,5.366666666666666,1,414.0,414.0,上午,女
06a0cd07,58.666666666666664,21.133333333333333,2,600.0,600.0,下午,女
2b598612,13.4,13.4,1,1727.1,1727.0,晚上,女
c0fc7c3c,23.9,1.2666666666666666,6,28920.5,7259.0,晚上,女
84d467cf,12.333333333333334,12.333333333333334,1,3305.0,3305.0,晚上,女
a33fb48f,110.5,13.433333333333334,1,3213.0,213.0,晚上,女
1dcd3003,8.033333333333333,1.8666666666666667,6,16894.0,16894.0,下午,女
cbab7095,80.33333333333333,7.233333333333333,1,3610.0,2630.0,中午,女
aec8f49b,158.26666666666668,36.53333333333333,1,418.0,418.0,下午,男
b8991701,6.833333333333333,1.7333333333333334,9,22387.0,30476.0,晚上,女
94523ef0,13.4,13.4,1,279.0,279.0,下午,女
6b523084,107.36666666666666,6.2,1,270.0,270.0,晚上,女
48071ae7,4.433333333333334,4.266666666666667,3,2980.0,2980.0,晚上,男
0727d199,3.033333333333333,3.033333333333333,1,2170.0,2170.0,晚上,女
c3654a47,3.6,3.6,1,890.0,890.0,下午,女
2ee182a4,18.3,1.0333333333333334,6,11985.0,11985.0,晚上,女
e03b28c4,21.166666666666668,21.166666666666668,1,1255.0,1255.0,晚上,女
8dd1229f,105.2,7.8,3,8054.0,7154.0,下午,女
0d4de45c,14.433333333333334,0.03333333333333333,32,50851.0,47215.0,下午,男
ff880c53,16.766666666666666,16.766666666666666,2,3746.0,3746.0,中午,女
e595ef35,92.13333333333334,3.466666666666667,3,9795.0,9795.0,上午,女
36e5fe34,50.7,21.166666666666668,1,7050.0,7050.0,晚上,女
74afaa8e,16.966666666666665,12.733333333333333,1,310.0,310.0,下午,女
2faf1b1a,17.6,0.1,37,153274.0,150003.0,晚上,女
e78fd522,8.7,5.7,3,1910.0,1910.0,晚上,女
b45f1564,88.73333333333333,35.13333333333333,1,980.0,1960.0,下午,男
c3dfd574,10.6,10.6,2,6834.0,5647.0,中午,女
2e502a3b,3.2,3.2,1,620.0,620.0,晚上,女
b4bdb09c,27.7,13.4,3,5715.0,5715.0,中午,女
1d3e3d58,61.233333333333334,34.36666666666667,1,1090.0,1090.0,晚上,女
d2462c5e,158.23333333333332,13.433333333333334,2,1881.9,1882.0,上午,女
d75629b6,34.86666666666667,7.366666666666666,17,60981.0,60381.0,中午,女
b4abb160,30.033333333333335,30.033333333333335,1,1100.0,1100.0,下午,女
85fd0677,111.46666666666667,0.03333333333333333,2,11004.0,11004.0,下午,女
a9cc8171,15.066666666666666,15.033333333333333,2,4180.0,4180.0,下午,女
18a95791,6.766666666666667,6.766666666666667,1,3380.0,676.0,下午,女
95d16fcc,14.433333333333334,10.733333333333333,4,1035.0,1035.0,下午,女
8e2a5f4a,34.3,34.36666666666667,2,4145.0,4145.0,中午,女
4761eed0,42.06666666666667,1.4,12,8550.0,8550.0,下午,女
41b579a0,149.53333333333333,14.933333333333334,3,8147.0,6210.0,下午,女
b4fb3e3e,34.96666666666667,34.93333333333333,1,320.0,320.0,晚上,女
f4d7655a,97.93333333333334,11.5,5,11230.0,11230.0,中午,女
9e064353,1.7333333333333334,1.7,1,20.0,20.0,中午,男
964a5cdf,41.96666666666667,28.9,1,6580.0,1316.0,晚上,女
50e83087,59.833333333333336,7.566666666666666,1,3128.0,3128.0,下午,女
cf5ac44c,4.166666666666667,0.0,19,33210.0,28300.0,下午,女
fbd0f5a9,24.666666666666668,12.2,3,1300.0,1300.0,晚上,女
fa63cfcd,2.3333333333333335,1.6333333333333333,1,1080.0,1080.0,下午,女
d09987f2,9.633333333333333,9.6,1,1190.0,1190.0,中午,女
020cd982,2.8666666666666667,2.8666666666666667,2,5886.0,5886.0,晚上,女
44c8fd9a,13.4,16.866666666666667,2,1030.0,1030.0,晚上,女
45c52f18,47.03333333333333,36.5,3,2527.0,2527.0,下午,女
129bb47c,41.06666666666667,11.333333333333334,2,3830.0,3330.0,中午,女
e264958d,20.2,28.633333333333333,21,122969.0,120828.7,下午,男
9848342c,29.333333333333332,32.4,1,522.0,522.0,晚上,女
67e4c921,89.33333333333333,10.0,10,52581.54,33403.0,下午,女
5af47072,37.6,35.666666666666664,1,598.0,598.0,晚上,女
74830a4c,21.466666666666665,4.266666666666667,9,8283.0,8283.0,晚上,女
4a88c4fd,11.533333333333333,5.4,3,1740.0,1740.0,下午,女
9042f13c,104.73333333333333,17.0,1,950.0,875.0,晚上,女
35033b4b,17.533333333333335,2.2666666666666666,1,5928.0,59.0,中午,女
a491e95c,1.5666666666666667,1.5666666666666667,1,1170.0,1170.0,下午,女
27e9bf83,102.33333333333333,2.466666666666667,8,11666.0,11666.0,下午,女
b06d468c,7.2,7.2,1,570.0,570.0,晚上,女
416d3c61,104.66666666666667,1.8,43,35805.0,35225.0,下午,女
fd984c85,28.666666666666668,7.5,22,54962.0,53903.0,中午,女
6b8167e8,4.333333333333333,2.9,1,830.0,830.0,下午,女
8fe88a14,9.133333333333333,9.133333333333333,1,1210.0,1210.0,晚上,女
02a5a0c0,26.2,11.166666666666666,2,895.0,895.0,中午,女
15df551f,52.9,4.466666666666667,12,44855.0,47116.399999999994,下午,女
897bbec9,31.7,32.333333333333336,2,12285.0,2457.0,下午,男
9a1ee7a8,7.333333333333333,7.333333333333333,1,210.0,210.0,中午,女
0d125e28,104.86666666666666,12.7,6,5468.0,5392.0,晚上,女
b9d4aae4,106.4,36.3,1,1040.0,1040.0,下午,女
20ad448d,51.06666666666667,0.8333333333333334,19,53208.2,52210.0,下午,女
2d61f93f,10.4,4.066666666666666,6,11440.0,11440.0,下午,女
67b71ce1,31.9,4.8,18,33042.0,38992.0,晚上,男
d21a6891,48.833333333333336,0.7333333333333333,24,23912.12,22711.0,晚上,女
849ab33d,44.13333333333333,34.36666666666667,3,9240.0,9240.0,下午,女
0c8596d7,3.1666666666666665,3.1666666666666665,1,6858.0,6858.0,下午,女
cc5b3e7e,36.333333333333336,36.36666666666667,1,725.0,725.0,下午,女
76d1f56b,22.633333333333333,34.13333333333333,2,839.0,839.0,下午,女
5981a0a9,73.76666666666667,17.8,2,5167.0,5167.0,下午,男
9d27871e,4.3,2.2333333333333334,1,1799.0,1799.0,下午,女
9324508b,136.43333333333334,3.6,17,35161.0,34160.0,晚上,女
d421c2ad,38.2,36.03333333333333,1,900.0,900.0,下午,女
610abeaf,80.66666666666667,16.466666666666665,2,2888.0,2888.0,下午,女
8e33627f,131.76666666666668,36.13333333333333,1,2099.0,2099.0,晚上,女
38cb6703,17.9,33.96666666666667,7,86649.0,86399.0,中午,男
b0eb6b8e,12.233333333333333,12.233333333333333,1,3420.0,3420.0,晚上,女
bc7e88c0,105.43333333333334,7.933333333333334,6,5237.2,1919.0,中午,女
9953b982,38.5,34.6,1,320.0,320.0,下午,女
c1b32105,134.33333333333334,8.633333333333333,1,483.0,483.0,下午,女
ea00bbcc,53.9,31.5,2,330.0,330.0,下午,女
483fa80c,9.133333333333333,0.06666666666666667,5,11551.0,10956.0,晚上,女
30db194d,8.0,8.0,1,1860.0,1860.0,下午,女
a49400ff,28.666666666666668,0.5,44,96433.5,96434.0,中午,女
51eeb18b,3.6,3.6,1,2685.0,27.0,晚上,女
65552cb6,53.2,19.833333333333332,4,2405.0,2405.0,晚上,女
f03792c0,41.4,10.166666666666666,2,2445.0000000000005,2445.0,晚上,女
a5e83a2f,52.666666666666664,35.06666666666667,1,4759.0,14277.0,晚上,男
6babac3c,105.33333333333333,10.033333333333333,2,655.0,655.0,下午,女
6c54e2e4,92.43333333333334,3.6,7,4372.0,4085.0,晚上,女
07d6e437,106.4,1.7666666666666666,3,2208.0,2208.0,下午,女
bbdac119,104.23333333333333,19.1,1,2101.0,21.0,下午,女
b2aee258,39.1,8.733333333333333,5,8525.0,8525.0,晚上,女
2bd892bb,89.46666666666667,4.8,3,7360.0,7360.0,下午,女
5bbb0ba3,31.433333333333334,31.433333333333334,1,2450.0,2450.0,下午,女
78e189e5,86.5,9.666666666666666,3,4344.0,4344.0,下午,女
d0e453c8,16.133333333333333,16.133333333333333,1,6073.0,6073.0,晚上,女
309c27d2,1.0,1.0,1,260.0,260.0,中午,女
ae50eca6,31.733333333333334,0.6,40,86367.5,85644.0,晚上,女
d1217e46,25.466666666666665,4.7,6,8774.0,8774.0,下午,女
6b44cc0a,107.33333333333333,20.7,2,3567.0,3567.0,晚上,女
6d2331aa,32.86666666666667,33.166666666666664,1,7720.0,1544.0,下午,男
dea8c585,13.033333333333333,10.233333333333333,3,3135.0,3135.0,晚上,女
96c3de53,70.96666666666667,2.5,3,7346.5,7347.0,下午,女
310dc22d,101.46666666666667,1.2666666666666666,1,4843.8,4844.0,晚上,女
16471d3f,26.566666666666666,0.1,13,10549.0,10549.0,晚上,男
132941a9,3.2333333333333334,3.2333333333333334,1,300.0,300.0,下午,女
f918c251,21.433333333333334,18.366666666666667,5,2586.57,2586.57,晚上,女
65be4642,26.2,18.966666666666665,1,2060.0,2060.0,晚上,男
0d2f31f2,42.333333333333336,2.1333333333333333,30,38570.0,38570.0,下午,女
32509d68,53.2,28.8,5,13643.0,13643.0,下午,女
71db1ce9,54.53333333333333,34.0,1,1872.0,1872.0,下午,女
54972d3a,4.233333333333333,4.233333333333333,2,7776.0,7776.0,中午,女
3db4df30,0.23333333333333334,0.1,1,1560.0,1544.0,下午,女
fe0106e5,0.3333333333333333,0.3,2,1250.0,1050.0,晚上,女
a516039f,21.933333333333334,12.5,2,2500.0,2500.0,晚上,女
79d1e77b,6.066666666666666,0.0,14,23295.75,23296.0,晚上,女
381d281b,31.566666666666666,31.566666666666666,1,3185.0,3185.0,晚上,女
91b83e85,33.96666666666667,30.833333333333332,4,21547.0,21547.0,下午,女
d876c47e,111.46666666666667,3.566666666666667,6,11549.0,11549.0,下午,女
5046e50a,9.266666666666667,0.4666666666666667,4,3824.0,3824.0,晚上,女
3dcf9eff,5.333333333333333,0.06666666666666667,11,16627.5,16470.0,晚上,女
6e405f57,56.233333333333334,1.0,5,4314.6,4315.0,晚上,女
a1325103,70.63333333333334,35.03333333333333,1,7500.0,7400.0,上午,女
263ee538,37.06666666666667,18.933333333333334,1,900.0,900.0,中午,女
111f7bd0,11.166666666666666,11.166666666666666,1,880.0,880.0,中午,女
005bc75e,29.5,29.8,1,2564.0,2564.0,下午,女
7403a094,64.06666666666666,4.533333333333333,1,5092.0,5092.0,晚上,男
0ac210d9,104.0,1.2666666666666666,8,13186.400000000001,12734.0,中午,女
57a4be02,13.4,13.4,1,4932.0,4932.0,下午,女
92a5f67f,12.733333333333333,10.666666666666666,3,1726.0,1726.0,下午,女
dcb000a2,50.0,35.0,2,2280.0,2080.0,上午,女
6a72f761,24.466666666666665,12.866666666666667,3,4260.0,4260.0,晚上,女
ca3a9ed4,3.4,7.8,3,6549.0,6549.0,下午,女
2080acf5,11.366666666666667,11.366666666666667,1,4905.0,4905.0,下午,女
ae530d08,44.233333333333334,18.633333333333333,3,1070.0,1070.0,下午,女
0e3ba5b4,78.1,12.0,1,1314.0,1314.0,晚上,女
6dfc4048,37.333333333333336,17.766666666666666,12,23803.0,23603.0,下午,男
0ec591c0,50.666666666666664,28.866666666666667,1,3930.0,3930.0,中午,女
1c8eed42,6.7,0.36666666666666664,11,34288.700000000004,34089.0,下午,男
379d3903,3.2666666666666666,2.466666666666667,2,657.0,657.0,下午,女
7a3533a5,34.333333333333336,29.966666666666665,3,4920.0,4920.0,晚上,男
d6cc02f1,1.8333333333333333,1.8333333333333333,1,890.0,890.0,晚上,女
f74884bb,8.9,8.9,1,535.0,535.0,中午,女
a29c8d8d,168.1,35.2,1,957.0,957.0,中午,女
710458c3,116.56666666666666,17.033333333333335,1,840.0,840.0,中午,女
2aaf6f4a,73.9,11.533333333333333,1,1520.0,1520.0,中午,女
f60cb246,64.13333333333334,33.93333333333333,4,5380.0,5380.0,下午,女
c141efda,64.53333333333333,32.56666666666667,3,6926.0,6676.0,上午,女
f9495231,169.03333333333333,35.86666666666667,1,550.0,550.0,下午,女
c4a18196,49.7,17.033333333333335,4,4776.0,1911.0,晚上,女
057c3cf0,19.866666666666667,4.033333333333333,4,1680.0,1680.0,下午,女
be10e93c,155.26666666666668,8.933333333333334,3,3430.0,3430.0,下午,男
045a51cc,17.033333333333335,17.033333333333335,1,1675.0,1675.0,上午,女
187176a3,69.1,16.633333333333333,2,3277.0,3277.0,下午,女
2586a95c,1.1,1.1,1,9574.0,9574.0,晚上,女
fef69d65,33.4,33.4,2,4477.0,4477.0,下午,男
8b0ee335,9.866666666666667,9.866666666666667,1,24510.0,4902.0,下午,女
e673294e,10.866666666666667,10.866666666666667,1,900.0,900.0,下午,女
a75c7623,10.933333333333334,10.933333333333334,1,9540.0,9540.0,下午,女
2f25836a,73.33333333333333,1.7666666666666666,1,300.0,300.0,晚上,女
96fd3e2c,48.03333333333333,0.36666666666666664,16,20488.5,20145.0,晚上,女
1971cd2c,32.7,32.86666666666667,1,2790.0,2790.0,晚上,女
aa705123,72.46666666666667,31.933333333333334,1,2592.0,26.0,中午,女
f6d7b8a6,1.7,1.6,12,42196.5,29458.0,下午,女
c0e13e9b,2.4,0.43333333333333335,73,68971.5,68440.0,下午,女
2f602459,92.33333333333333,6.2,1,64.0,64.0,中午,女
da6a9da1,111.2,32.96666666666667,5,6209.0,5759.0,晚上,女
4df8872a,37.5,32.4,14,28890.0,28540.0,晚上,男
e5731d5f,13.433333333333334,13.433333333333334,1,1620.0,1620.0,下午,女
db0bb38e,17.833333333333332,1.2333333333333334,11,11729.999999999998,11730.0,下午,女
7137fba5,41.333333333333336,20.433333333333334,1,270.0,270.0,中午,女
b956250d,104.13333333333334,4.033333333333333,4,1968.0,1968.0,晚上,女
733476d7,59.4,13.966666666666667,4,31949.0,31949.0,下午,女
c6c3a6ee,12.266666666666667,11.166666666666666,1,380.0,380.0,下午,女
bc205728,111.23333333333333,7.833333333333333,1,1130.0,1130.0,下午,女
acdf04e7,34.43333333333333,9.166666666666666,7,9726.0,9726.0,中午,男
1d4b3ab3,17.1,17.1,1,320.0,320.0,下午,女
59aea97e,41.9,14.533333333333333,4,3477.0,3477.0,中午,女
c2d41b69,46.733333333333334,0.36666666666666664,8,6800.1,6800.0,中午,男
231dd1e0,21.466666666666665,19.4,2,37548.0,7025.0,下午,女
f62de8ed,58.56666666666667,11.966666666666667,6,11469.0,11387.0,晚上,女
1f70196b,76.7,20.9,1,1050.0,1050.0,下午,女
a6d3ef65,80.0,0.03333333333333333,17,45035.0,45035.0,下午,女
a7924a6a,47.6,34.766666666666666,1,2280.0,2280.0,下午,男
a2c12ef3,45.46666666666667,30.633333333333333,4,2656.0,2656.0,下午,女
496a0955,1.0333333333333334,1.0333333333333334,1,2969.0,2969.0,下午,女
14b230b1,3.4,5.3,1,2232.0,2232.0,下午,女
b6e3b763,11.533333333333333,11.533333333333333,1,320.0,320.0,下午,女
95cb09ad,4.6,4.6,1,630.0,630.0,晚上,女
c2aec8a0,13.4,13.4,1,2096.1,2096.0,中午,女
8b9f3696,53.166666666666664,2.433333333333333,34,61692.0,60995.0,下午,女
834cb2f2,10.6,10.6,1,9120.0,9120.0,下午,女
ccb2ce48,18.6,8.8,2,4340.0,4340.0,晚上,女
40c4af47,55.1,11.966666666666667,5,10188.0,10188.0,晚上,女
517f2a65,11.066666666666666,11.066666666666666,1,600.0,600.0,下午,女
7f20d61f,47.833333333333336,1.2333333333333334,14,35255.7,35053.0,下午,女
d8ef8a2b,170.46666666666667,12.866666666666667,2,1598.0,1598.0,下午,女
0f5bd3b6,21.7,21.7,1,2150.0,2150.0,上午,女
18d1ee29,30.233333333333334,30.233333333333334,1,2280.0,2280.0,中午,女
3d86320c,20.066666666666666,34.666666666666664,1,50.0,50.0,下午,女
109a7fa9,10.733333333333333,10.7,1,257.0,257.0,下午,女
ee981a55,69.13333333333334,12.8,3,2398.0,2298.0,下午,女
afc55c21,7.566666666666666,0.06666666666666667,8,18392.0,17992.0,晚上,女
0be6ea49,81.06666666666666,22.033333333333335,1,2100.0,315.0,中午,女
338229dd,33.63333333333333,33.9,1,2085.0,2085.0,中午,女
b454fd8c,3.9,3.9,1,660.0,660.0,下午,女
66a05081,13.433333333333334,8.033333333333333,19,32598.21,30353.0,上午,女
613668f7,71.56666666666666,2.6,2,5510.0,5510.0,下午,女
bb506dbd,17.133333333333333,13.433333333333334,3,1173.0,1173.0,晚上,女
6c61790e,41.166666666666664,34.03333333333333,1,1675.0,1675.0,晚上,女
34a366b7,17.833333333333332,5.433333333333334,15,29115.1,29115.0,晚上,男
3e86f520,23.533333333333335,0.1,12,19766.0,19766.0,下午,女
